videoId,publishedAt,channelId,channelTitle,title,description,viewCount,likeCount,commentCount,favoriteCount,categoryId
12xG5KvbgZA,2006-11-22T15:30:14Z,UCdE0wZUgQ8ynhmYX1L4xVpg,toucansammyman,Counter-Strike Source 5 Headshots,"This is me playing in a cevo match, I aced the team with 5 headshots and got 3 headshots all at once. :) -Pvt. Parts (aka : CaNaDiaN-MaRGaRiTa.)",5078,11,7,0,24
0-_myDKzIWU,2006-11-06T19:27:26Z,UCfg6qhIznW-VkquRwEetYDQ,Renato Monserrat,Counter-Strike Super Hs,"Toskera Productions presente em mais um video, agora na versao do mais famoso jogo online cs
enjoy",4776,6,10,0,24
yfjd-slaZgM,2006-11-08T02:16:30Z,UCpJY5wzYr78bP6podZFi9Fg,iCON212,Counter Strike Nub,Everyone starts out this way... I hope,4225,4,5,0,24
Syj77QAKA4g,2006-11-14T09:47:06Z,UCtpISKQ4b33pdyfRfLsLNpQ,DavidGurguis,addictive to counter strike the game,,4203,30,8,0,24
eYqjue082AY,2006-11-09T20:58:08Z,UCVlV3kcXrbI7-i1yoddFFiQ,Valerio Rossi,CSS COUNTER STRIKE SOURCE VIDEO,MY FIRST CSS VIDEO,3763,4,4,0,24
GZCrs6zxPek,2006-11-14T17:37:15Z,UC8qM3iWhnl0sIvUhouWU9fg,jaqmdfk,Counter Strike Source-BooM SoutH.ParK.TeaM..presents!,look that,3763,7,8,0,24
AwhYn68tzYs,2006-11-14T22:18:58Z,UCB0exx3onpFbhWR1zS1uUmA,re5pect1,counter strike film,wlasny filmik,3557,6,,0,24
lHNnj6IuEXs,2006-11-29T14:48:30Z,UCrzdal3JwrHeVloUZS07AJA,Surfeace,Counter Strike sTw clan!,"Videofrag de lo que fue el clan sTw, ahí os pongo algunos de los mejores momentos, agradecimientos a:
hagen
The Soul
Kalas
Zion
Surfeace

Simpre sTw!!",3441,11,4,0,24
3Ti_7wxxjSM,2006-11-26T22:48:12Z,UCmx8cQyOGChSMzZc9f_NwiA,mg4life1337,MG Counter Strike Condition Zero Trippel AK HS,3x HS Ak47 CSCZ,3213,7,3,0,24
f4KZCksqaus,2006-11-19T07:39:13Z,UCxNnRC_qbXa8p43BqdushSw,Mayumi Miyake,Css-counter strike source- Jadi girls,"Um video, de euzinha jogando...hoho.",3128,4,11,0,24
-toDLuNuL44,2006-11-03T17:32:03Z,UCfohD-Cn6LCLUMfluyuAdVg,Liquidbv,Counter Strike 1.6 ownage,"Counter Strike 1.6 SKILL , mp3 , awp skill ,knife mega kill , killstreak",3095,7,6,0,20
nYEMpXtBsaI,2006-11-26T17:19:19Z,UC0t6pVczZ6qQZKJIXpHNYaQ,seamen85,Counter-Strike,Gerçek Counter-Strike bukadar olur işte...,2952,14,0,0,23
dtyAXbgXDg0,2006-11-17T06:35:23Z,UCjOFmhnb4nMA_CVBzXq2MxQ,alexandor1,Counter Strike Surf Killing,Counter strike,2933,10,7,0,24
ceJ9JJH-3Tw,2006-11-22T15:03:55Z,UCd6rXcMHEnwDmB_Vy55M3OQ,KillComplex,Counter Strike Tripple Headshot,Lol 3 headshots,2799,14,4,0,24
MpwiaQ-Fd1I,2006-11-15T17:03:00Z,UC1ZjeHulL_-3if6GFqu3c0g,kr1st0f2,Counter-Strike on it's best!,"In-Eyes gaming movie about Counter-Strike:

Maps: several
Type: public
Codec: Windows Media V9
Size: 31.857 MB
Author: Nightmare",2698,7,3,0,24
Q1Py_NiIydw,2006-11-07T16:33:37Z,UCzePp_eK8HasWSo4j_-Zz-A,Arsey01,BOOM! Counter Strike Source SOAD,Counter Strike Source ownage with a bit of SOAD thrown in.,2558,13,2,0,24
UVJHMQbNgDM,2006-11-05T22:59:07Z,UCuJUL2KLJWuN_o6OYmwRE-g,Ferrium,Counter Strike Source Montage,This is me playing CS:S. I'm not all that great but I hope to improve. I also suck at aiming =D,2363,8,5,0,24
k-hMJyeYLRE,2006-11-07T01:27:29Z,UCUwx9BNe-4EDRqz5gPyu67A,care19,Counter Strike Movie,"www.KomaCrew.com
Finest eSports since 1998

Part2:
http://www.youtube.com/watch?v=Jqnj4vQp5Xk",2297,11,2,0,24
4EaGh7PjWc0,2006-11-18T04:15:33Z,UC7OtZ3YfCEqcHvYuWPlWdUA,robschuhmann,Counter Strike: Source by Nighthawk1492,"Third Video captured with Fraps and edited with Movie Maker.  Songs are listed in order as in video:
""Counting Bodies Like Sheep to The Rhythm of War Drums"" by A Perfect Circle
""Jambi"" by Tool
""Victim"" by Eighteen Visions
""Forget To Remember"" by Mudvayne",2198,6,,0,24
lEA3rdrQRGY,2006-11-24T08:00:18Z,UCCLc_IwrY9sb6Eo8GGmyN9w,freegordan,Counter Strike RIVERDANCE!,Me and my friends where playing Zombie mod on CSS and my friend got stuck lol so i recorded him jumping up and down and this is what i got hope u like lol,2198,13,6,0,24
xx53iIjX0A0,2006-11-04T10:57:07Z,UCqowz6JC_dONES8jNoKsQ1Q,X0n3,My first Counter-Strike Source video,"this is my first CSS video!

visit: www.nacp-clan.de",2176,6,3,0,24
twMaGjPfPYM,2006-11-28T15:37:06Z,UCY3VjuA4dWo8TV-KBtqmI_Q,Svex,Fun Counter Strike,playing cs,2173,2,1,0,24
qa4rYjnsTVQ,2006-11-18T19:59:03Z,UCU2jQmP0xDleRxi6rNxyHKw,파워사다리 여깡패 e,Counter strike Swordblood,A little video of counter strike,2164,349,0,0,24
c_1Op2hSfuk,2006-11-14T06:12:44Z,UCclAUb5QmR5OFOzz8lKDNtQ,BeefDipped,Counter Strike,"This is Part 1 of 2 in my Counterstrike video ""PWNZILLA"". Just some old footage of me pubbing. Watch Part 2 as well.(It was honored, #99 then #96 of Most Viewed Video Games on November 15 2006)",2085,4,3,0,24
Z2BUDDijOsU,2006-11-14T23:49:32Z,UCjrLe6zI12A2e3ABiVv8_lw,acdc4000,bfl counter strike source skins,bfl counter strike source with skins,2045,5,1,0,20
HnjyFT4fhIs,2006-11-24T00:39:59Z,UCa0ErLhujsSFCUXwPotyFaQ,MegAlooK,"MegAlooK The Movie Counter-Strike "" CS """,Meu Video Jogando CS =P,2010,9,6,0,24
xGcPIOdvDeQ,2006-11-26T03:52:06Z,UCFNfdeHNhtwLZKRaGWsgmyg,menthol1987,Counter Strike music by: Coldtears,cs,1963,4,0,0,24
L8rBwvl24AM,2006-11-30T05:19:42Z,UCMYP2Satp7-n-SG8ue9f7Ag,p8ntboy150,Counterstrike V-Force 2 new and improved,"Watch V-Force's new movie in counterstrike 1.6 as he does amazing aces, and follows a guy throughout the map on de_nuke. Counter-strike ownage",1888,5,0,0,24
_tI6NLQv6Es,2006-11-26T22:53:01Z,UCmx8cQyOGChSMzZc9f_NwiA,mg4life1337,.mg Public Gaming Counter Strike Condition Zero de_aztec_cz,"MG Public Gaming 
Counter Strike Condition Zero 
map: de_aztec_cz",1786,4,1,0,24
D1ROuv9_rxc,2006-11-12T20:08:51Z,UC0C1CKt1SOk-yRQgyGNUWaA,Tonyofb,Counter strike 1337,När jag och en kompis spela i zplash..,1762,5,2,0,24
aq0VVRSOY-Y,2006-11-18T15:04:45Z,UCduX2_355CaQR_9FqNxIZmQ,egamorb,counter strike source camping for newbs,a nice little vid for all those newbs out there. it will show you well known camping sprots so you dont get caught out and some that are a little less well known.,1730,3,3,0,24
NtRoIQ2svO8,2006-11-01T19:02:08Z,UCRR36ekk_UvsorhmQoYAWMQ,kronusCE,Counter Strike treino2  (_nukeR),"O treino e a persistência levam a perfeição!!!
Alguns HeadShot !

by _nukeR",1700,0,2,0,24
XkvY51XmT9E,2006-11-30T12:55:04Z,UCq7B1oh3fJsaLVMHWDYJ2XA,Limited,Counter Strike Killing 2,"I recorded this the other day but took some time in compiling, the video was okay but the sound was speed up but apart from that its good now

=D This is just a video to try to make it clear thanks to DigitalSurgeon's video.",1582,6,2,0,24
wTVB_bfj3JI,2006-11-05T00:45:03Z,UCA-DNCb2OyuhxoQQwAn-AMA,lachzombie,Counter-Strike Source 1 Shot killz,A quick vid I did from a gamin sesh on iceworld real.,1534,4,4,0,24
Zx0rvOcdt8I,2006-11-09T09:53:33Z,UCA4mTPfsjJKU-qQBhJIvWxQ,nomanno,Counterstrike,This is the time when i am only a beginner and i get owned by others.,1464,9,5,0,24
Z68-LdvS4bw,2006-11-24T16:29:41Z,UCq7B1oh3fJsaLVMHWDYJ2XA,Limited,Counter Strike Source - Killin Some Terrorists,"Me killing some terrorists in a server which has the mod where you respawn when you die =D

T were gay and used awp all the time and made teams unfair at end =\

Song by Chris Cornell, You Know My Name

its the 007 casino royale theme - great some",1437,3,2,0,24
E4usda-yn6Y,2006-11-24T03:17:44Z,UCnNL4D5mtze0dyTzEpuoGbA,ogreaper,Turf Super Jump,jump,1442,0,1,0,24
JBT_HnvFECY,2006-11-20T20:37:43Z,UCkCgO8KAqWVPkLNpcDQC-3A,ibanezrg470,counterstrike 4k,"A CS vid made by shaolin productions,these guyz r good,4K r playin SK in this,HeatoN pops up in it,enjoy...",1406,3,2,0,22
iNfRTxoHcZ0,2006-11-29T05:10:50Z,UCNxeF3FQlS9eUDfez4rUVGw,caonimadebie,counter strike movie,Counter Strike-status owned,1397,3,1,0,24
GgoqFUU1lQg,2006-11-12T17:34:00Z,UC7OtZ3YfCEqcHvYuWPlWdUA,robschuhmann,Counter Strike: Source,"My first video.  I no its short and got bad shots, but I was just messing with FRAPS and movie maker so gimme a break.  wood lik any feed back.",1335,1,0,0,24
I6PAXsbeedo,2006-11-01T13:13:18Z,UCDB9rkPwxDy6DRffU1cBFww,radejynho,radej portugal counter strike,"Eu a jogar....Ah pois é. Feito para disciplina de A.I

2 video: http://www.youtube.com/watch?v=4dd-WG1gmnc",1324,1,3,0,1
0thnPwIJQ8M,2006-11-19T14:06:41Z,UCQh2fNMJOl2Y4Za43H1U3oQ,Chuchisto,Counter Strike - The movie,CS Movie,1305,2,0,0,24
R_m30l3GqAs,2006-12-10T13:35:07Z,UC_2a1ofsbJ8QfLC45CtZH6Q,Klash88,counter-strike Scoutzknivez,Me Klash on Scoutzknivez,785,1,4,0,24
jPw817WqPDk,2006-12-22T14:34:55Z,UChdUfFhYQ0K6tFHBQLjfDhQ,jesus2791,Counter strike ownage movie,Counter strike ownage movie,772,2,0,0,24
Fo-55VF4_fU,2006-12-03T20:22:48Z,UCfO2ed0XGq08L4peWeBHYQw,XLatuZX,Counter Strike Headshot,This is me doing a head shot,769,1,2,0,24
K9QX6syauYk,2006-12-13T21:07:27Z,UCytzlLJFvw_2U-TRfR_WHzQ,thomas815522,Counter Strike Source,Counter Strike Source -=|[Єаğſе Kiłﺎeя™ ٿ]|=-,762,0,1,0,24
Xt0bJPAXqk4,2006-12-08T20:26:39Z,UCmjbAiiGYE82DB6KeWC2PTQ,zeroelite1,Deagle Counter Strike,just messing around.. im a noob =),760,0,1,0,24
bhudmxYF-q0,2006-12-17T05:29:21Z,UCWBp760ZBZ1ibkN8SyjZOQA,BlaCkSkorP,Counterstrike Movie e-junkies Trailer,IN MEMORY OF #e-junkies @ quakenet,740,3,0,0,24
F9MpRBoCXME,2006-12-31T17:19:17Z,UCpj-PJxJSzi7dByOC6zUMzw,Djpremier92,"Counter-Strike:Source, The Movie","A CS Movie By Falcon The Clanleader of ToxiC.Clan
www.toxic.zalana.se",739,0,1,0,24
jRnkEB3rpNM,2006-12-31T00:31:34Z,UC92G4-vDPkBqsvxDciGzbRw,crosshairscale,Counter Strike Source: Sensa Video#1,"First attempt at making a CSS video, hope you enjoy!",719,3,0,0,24
ihjckjoDay4,2006-12-19T22:20:18Z,UCtyCLlQunazzEGvXbR8QrwA,brenoaq,CS [TOA]Breno Counter strike movie frag,cs counter strike frag movie,697,0,1,0,24
Hk42IGFs9l8,2006-12-22T09:30:12Z,UCb5Vz90RCPCnwRRPg-SEe2w,freakx1,Counter Strike Deathmatch,"die , css",696,2,1,0,24
0mynU1VqI-s,2006-12-28T14:47:16Z,UC29EU6awyJweu2eULTS-Tug,mattynet,Counter Strike Source - MattyNet,"Counter Strike Source - MattyNet
BA British Assasin server
Soundtrack: The Back Horn - Ikusen kounen no kodoku",687,3,0,0,24
JVfirQvNK1w,2006-12-29T19:12:15Z,UCK8v2vjJbvmaPBo3dXGOhaA,deillerhenrique,"Counter Strike ""MixTape"" vol.1",cs,680,2,0,0,24
rh-BfK4BfeE,2006-12-10T19:35:44Z,UCIiiTK_AqppibHW5iZfgSKw,ymajik,Grooverider: counter-strike pistol pwnage,My brother aka grooverider wns lazy terrorists with USP,639,3,3,0,24
8DCPB7GHm04,2006-12-15T20:00:44Z,UCJmksCTmD2floFzy40p04Kg,trujillo1984,Secta Team  - Counter Strike (2),mis jugadas - diganle NO al cheater!,635,1,0,0,23
7nXvIPfs5YM,2006-12-16T20:48:59Z,UCXczq_28lV-MVjdSgfxTcIg,파워볼 이광수79,Counter Strike Source hackings,hl2 pub hack its ok but i got better....,633,3,1,0,24
y2IZn9zWvdI,2006-12-25T15:45:35Z,UCXKbrv07nWADhO9J6YX9BEA,FurreN,Counter-strike,Hello this is my cs frag movie enyoj,624,2,2,0,24
zZlQ7coffYo,2006-12-08T03:04:03Z,UCsFTkLQfgmlJvqsW622ZL3Q,germanflavio,Counter Strike,Muchas imagenes graciosas en un video de dos minutos y medios disfrutenlo!,619,0,0,0,24
WpEj85UEjOc,2006-12-12T00:18:18Z,UCXczq_28lV-MVjdSgfxTcIg,파워볼 이광수79,Counter strike source hacking,Kataklyst Bot Rulez,617,5,3,0,24
mxq9zTYUJaA,2006-12-15T07:17:03Z,UClGP-JwbAQI1oVPYEaTqu2Q,OSXDragon,Dragon counter-strike clip,Me playing counter-strike,608,0,0,0,24
Z_a-ewTbUxo,2006-12-28T00:20:08Z,UCmy1-kjutyYZBQesNGNt_Ng,ReTake09,Zombie Attack [Part - 01],"Just Made a Random Movie Me Playing CSS Zombie Mod In the Beginning people were Bashing on me for not moving but there was another way to get out but they did not see it. *NOTE* If you are gonna post a rude comment i can delete it dont even try :D

http://retake09.wordpress.com/",590,,0,0,24
X7I31fiDxZE,2006-12-16T00:19:26Z,UCsqBrZCe_BnmXL7pB1-gyBw,Bruno PAULOS,Counter Strike GF'x MoviE,Look and LucK !!,587,3,2,0,24
VVKOBR72PC4,2006-12-02T05:31:52Z,UCH2arJiRZZH0sUfDI1tA2dg,Xervan,counter-strike:source hairballs,hairballs in css,586,4,5,0,24
iu2ceZTJ4l0,2006-12-28T12:38:24Z,UCJsP8GVGLljaw92NnUWcrIA,Exeter81,Counter Strike,Zasuwam sobie w counterka,573,1,0,0,24
eDCLz866MiM,2006-12-23T11:39:20Z,UCQMPNPPFULZ6LclNzo_Fzeg,Edinhomaslesa,Counter-strike zouL^,A counter-striek video,550,3,0,0,24
4-E1jOUY2io,2006-12-17T16:51:03Z,UCW-6lzbcXA4cCChmv1aP_5Q,ahmad ibrahim,Counter Strike,"5 nice frags by dino on de_inferno 
semi final match @ Lib-Lan2006",548,3,1,0,24
vGmmNuhjRQA,2006-12-29T08:48:16Z,UCW7pqfxjDuwyCn_1CEs8cKQ,Vapor00,Matt counter strike source,My Demo!!!,546,2,2,0,24
lWagy_7y_bg,2006-12-12T21:35:48Z,UCjnrKqtUQmjChzbPB-UbVIw,stylopropio,Counter Strike [TsK]Choche,pekeño video mio jeje. Logroño manda!,542,1,0,0,24
CKPfBGPzVlk,2006-12-04T11:51:05Z,UCjrLe6zI12A2e3ABiVv8_lw,acdc4000,Counter Strike Source:Home a lone,cant find anyone to play with me on css join us bflclan.co.uk,535,1,0,0,20
Ug5kf3b2uUg,2006-12-16T16:01:24Z,UC9omOq_GzNy095K2ea7BEmQ,Xerizezo,Counter strike - cs,Counter strike video movie. uhaeUEHeauha,520,1,0,0,24
Wh40dWgM5oI,2006-12-28T15:02:00Z,UCia-hM3op2YYxLFAySwEpaQ,tbBvaderic,Counter strike 1.6 pics,"HI!
This is my first counter strike video.
I hope you will like it! Enjoy!",500,2,0,0,24
2jcUgNQpfvU,2006-12-15T08:15:14Z,UC5sag-SoZOVxIdbj6Oc_QJQ,nalby92,Counter Strike Source,Me Owning,475,2,0,0,24
nJrsbcygkbk,2006-12-06T01:06:21Z,UCqM7Fg0Okl5_PzRG5s7D0uA,Gideon A.,Counter Strike,"frags, ownage, n other stupid stuff",469,4,0,0,24
lPrIHKwj2S0,2006-12-11T20:46:20Z,UCuhg3NwaajiXfG3OOftlCSQ,fruitmaster999,Counter Strike,{RaM!} Ownes at COunter Strike.,468,1,0,0,24
ELKDAT5S7b0,2006-12-21T12:29:58Z,UCHReYmGv1mf6Cs31ZtcXF1g,Atle Hasselberg,Counter-Strike Source,Cool pictures of shooting with the awp/awm!,463,0,1,0,24
cRyISs4bYx8,2006-12-23T02:01:53Z,UC_sSr7VBr0wnFnrc69rPCEw,dumbassmovies,Counter Strike De_Dust,Spoof on counter strike on the map De_Dust. A lone counter terrorist wanders around killing all of the terrorists in this action packed thrilling movie. (more),449,1,1,0,1
l-2fUQarEik,2006-12-25T17:38:17Z,UCYOPXqD07OnskM3G7lp5jWg,heladobon,counter strike clan,woot,446,1,1,0,24
9mcYO8HFBxY,2006-12-12T20:23:45Z,UCzQKeZMWRZDzTleK3vB4zEQ,neontheplayer,Counter-Strike Fun,CS video,445,4,1,0,23
E8Q05xUGKBE,2006-12-16T04:35:33Z,UCXubAQUq3W8yPdz2aH-a1qQ,sk8bobys,Counter-Strike - bobys [alphardplayer] ;x,GT | Bobys,444,2,0,0,24
S5638N8u_F4,2006-12-15T10:24:16Z,UCnGtVxv82vyQAAYGkpWxHng,kim3d,counter strike pro,hi i have make 2frag video's now. xD,433,0,0,0,24
ZIJDh4myYew,2006-12-08T02:42:52Z,UCTAvo5MzrqQpakqA8YljC1Q,Francis dallorto de oliveira,Counter Strike - D'ArksemaN,"mini movie =)
Scolt frags by me xD~

(Brazilian Clan  nOx | D'ArksemaN",432,0,0,0,24
M9GJdWKFs9Y,2006-12-09T20:24:56Z,UCmpselThS75FQil2P7tSHQg,lucasoliveirasantos,COUNTER STRIKE SOURCE - K1kOo7 NO CLAN,"ATENÇÃO ESSE VIDEO É REAL, SEM QUALQUER UTILIZAÇÃO DE CHEATER! TIREM SUAS PRÓPIAS CONCLUSÕES!!

hAShsHShsHS ca estou 5 anos após esse video... novo canal K17ANTIHACK estou no Combat Arms e meu clan atual é o SlaveHunterS espero postar uns videos lah bem melhores editados do que esse...flw",429,1,2,0,24
O9W_6w2v6Z4,2006-12-19T21:11:36Z,UCdbbI2gNUHc1GZ6-avYJXpw,splashsplasher,Counterstrike 1.6 Video Surf & Kill (Seik0),hf !,426,2,3,0,24
4n6JDgkZk7w,2006-12-15T23:50:58Z,UCXubAQUq3W8yPdz2aH-a1qQ,sk8bobys,counter strike,counter strike Gringos team,407,1,0,0,24
bIqZLq5xfvU,2006-12-27T14:28:17Z,UCBjvSEqNdARHJ8Iych_VQNQ,wufillo,aSp Counter Strike,Clan aSp Counter Strike,393,0,1,0,24
CvLvjOi4kKI,2006-12-27T12:10:43Z,UCFNK4Kvn2XVycoIxN8GgHtQ,deskers,FT counter-strike movie,FT movie,392,2,2,0,24
D4_2vqFGzZQ,2006-12-10T18:59:42Z,UCildAD964t0OO0bfPQTlVlQ,Christopher Drees,The Counter-Strike 1,In diesem netten Filmchen begleiten wir 2 Terrorbekämpfungsmänner der G.P.I (Global Peace Inititive) bei ihrem Sturm in ein Haus.,380,6,2,0,24
4KsGrg99Iyc,2006-12-31T13:48:32Z,UCc5PIK0l-5nNumpCZ6a0EMg,magickguigui,counter strike bunny,magick fait des bunny,380,0,0,0,24
gjTqOI2RcLM,2006-12-30T21:07:06Z,UCoTH1dqhY8Pd8x-g2n9rV_Q,Ro Data,Counter Strike Movie,Counter Strike Clip,373,0,1,0,24
oAB3eibMYHE,2006-12-28T17:33:44Z,UCNvQdIH8P8zixpMwsrklW9Q,fnyxik,Counter-Strike video Fííínyx,:),371,0,0,0,24
glC5qEc74lY,2006-12-18T14:25:05Z,UCT4zNSX1mFclXFtG144lOqw,mutante54,Counter Strike Source X1,cs,368,1,0,0,24
xk_4JTVOGuA,2007-01-23T00:27:24Z,UCUG4ZadyJKE8CzXkkQCRYPA,Karscgal,counter strike source weird up,weee yawss,320,1,1,0,24
TzpE4eq7MQs,2007-01-30T16:08:33Z,UC6F_v8ZeErNbJIGO8yzY1Pg,ppet-2r,Counter strike video by BiAtcH,counter strike 1.6 video,313,1,2,0,24
TB-M07TW5s0,2007-01-27T12:52:49Z,UCCK69CzpHlPJtBYnNIsj1yA,dicenl,|SFH| d!c3 - Counterstrike First contact,Ingame movie of |SFH|d!c3 First online Counterstrike game. No more n00b! ;-) tnx to EeYor3 4 special wapons training,308,0,0,0,24
wBKO7EAlSdw,2007-01-21T18:49:28Z,UCpr_s9KCd1ASaxrjDORhntg,jendean71,"Counter Strike, Call of Duty, Battlefield2,Team *UW* gaming",Mix of games our team plays online,305,0,0,0,24
N7MCT4jnnc0,2007-01-15T22:27:33Z,UCvJFBdkB0-uNIyLQl2ifZ2A,lucascmoreira,Counter Strike (LuKiNHaS),Ae meu video de counter strike em breve outro =],291,0,0,0,24
RS-8_3n-jWA,2007-01-03T13:33:24Z,UCytzlLJFvw_2U-TRfR_WHzQ,thomas815522,Counter Strike Source,team css,290,2,0,0,24
mFB7m3CfepM,2007-01-29T14:33:04Z,UCD2IUYHG-_jMgoBUvr8x0Hw,Shield TV Tips and Hits,Counterstrike Mfox,A small and the first demo of your klan. Enjoy the beauty of this game,289,0,0,0,24
G_VJJPbRZmE,2007-01-14T00:18:55Z,UCMAcX_SjYWxRPe0IZmexsuQ,Misterylt,Counter - strike frag movie,nice famas hs,274,2,1,0,24
RAzbLDlwvWk,2007-01-31T02:57:41Z,UCmd_jJW7WuQ9obhjsD1RrxQ,projevideos,Counter-Strike Video,"Guy plays Counter-Strike.

See more videos like this at http://www.project-enigma.com",271,1,0,0,24
3YL6jb7wl8c,2007-01-10T07:05:22Z,UCL3PAfoUwKgcS1DgIVohTIQ,WOLVERiNE,Coff Coff Counter-Strike,"escuchar para creer

-~-~~-~~~-~~-~-
Mirá: ""(1) #1 RANK - PUBG SOLO ARGENTiNA - WOLVERiNE "" 
https://www.youtube.com/watch?v=IbidzGbyJ9Q
-~-~~-~~~-~~-~- #wolverine #wolverinaton #pubgargentina #pubg #streamer",270,2,1,0,23
ivFploNcjdk,2007-01-28T15:12:44Z,UCkP-HVb3yUkod9ugJxQBzrQ,rafaelzinhuu,Counter Strike,Ns vs TK 1º round de_nuke,270,1,0,0,24
fLqUNaZ5sh8,2007-01-21T02:28:23Z,UCT1wlJEY-PiYJykGAZHBOpg,xblaydeblacknight,counter strike,go go go,261,0,0,0,1
2BFyaG8ltl8,2007-01-28T00:45:08Z,UCM9t0UUIrU-QKDj4LXTxYfw,itbeJIMME,counter strike,something i was working on this will be my first! not great but iam tryin,259,3,0,0,24
9Dj_6dnCrQ4,2007-01-10T12:42:15Z,UCcP1n9uO8teGOFG7DZ1lCsw,Nico Magneto,pegaz counter strike,my video counter strike,255,0,0,0,24
98gm1ClUzL8,2007-01-28T12:48:26Z,UCPZiYNn5EenWAQgpbrvML8w,spikemichal227,Counter-Strike Mariusz Dead,Moja akcja z nożem :p:p No cheat !!,253,0,0,0,24
poQJ7hwU0E0,2007-01-13T13:39:29Z,UCGWWBMolZx-3PbYUVl-KbEw,frodo1994,counter-strike pro,keksclan,253,0,0,0,24
zpZD69nrGd4,2007-01-03T17:42:52Z,UC86WSiEDNH8P-Av-fXi1A3w,kbcd1,counter strike video,"Middle versus noob 
Naj vs Madoum 94",253,0,0,0,24
4Z6lt_yCOG8,2007-01-17T11:39:01Z,UCYtI3PSNzwW2-o6fpo09jXQ,ptibec,[counter strike] essac team | E.TeqM' |,hihi sa s est des souvenir,247,1,0,0,24
cacrhWZTrNs,2007-01-24T07:56:37Z,UCgnfs1p9oaTJ94ua8CLG-1A,GameR00011,Counter Strike,Counter Strike,239,0,0,0,24
mwNPJleQnXE,2007-01-16T14:39:55Z,UCzYcZp3mFbhvQN50fDu9Mhw,Gijs Brinkerink,Counter Strike 1.6,Cool movie wich i made with fraps and sony vegas!,238,1,1,0,24
j4_YrpH64oQ,2007-01-07T15:25:37Z,UCshWR6GHmFbiECB45D_pziA,Deniobhv,Counter Strike Frag,Hier habe ich nen frag dursch die terror rampe inferno gemacht ein kollege hat dazu noch den wH hinzugefügt ! damit man es besser sieht !,233,0,1,0,24
JbXRlhMWM38,2007-01-25T04:47:12Z,UCcVgs8tsdBLWlQzvYDUreyw,danekehm,Counter Strike,Mid Round Gun Game Ownage,228,0,0,0,24
s3U44SYe65s,2007-01-31T12:49:24Z,UCgqpEPGHzqb4fyNQ7_LgrOg,naruto200792,counter strike BIO - Terasil,"joo hier mal mein ""terasil (clearasil)"" video für ein referat über anti pickl mittel",219,0,0,0,1
FcFWaglmnic,2007-01-18T08:47:19Z,UCsOmbrMzHQc4-VgF_KViaOg,justin554,Counter-Strike,ESEA Clip of the Week,217,0,1,0,24
ns4Yj-J0XjI,2007-01-19T02:03:16Z,UCha1hEIexUHGPcQTXz8ytQw,thesnatch,Counter-strike,FEN HAS THE POWER,215,0,0,0,24
cXzr5JdKGLQ,2007-01-12T18:14:30Z,UCKlHqXuqbCFDL_nqGucxeYA,Lean Devesa,Counter Strike,Iceworld Pwnage,211,1,0,0,24
yer_I_hL4yw,2007-01-31T12:58:36Z,UCgqpEPGHzqb4fyNQ7_LgrOg,naruto200792,counter strike BIO - Terasil 2,"oo hier mal mein ""terasil (clearasil)"" video für ein referat über anti pickl mittel   das ist die unzensierte version! uns wurde geraten einen teil weg zu lassen bzw zu verändern... halt im referat xD",206,1,0,0,1
ADdV5fXVMxI,2007-01-10T04:46:06Z,UCfjezjcsKjlQyLHHxLem_Aw,Rob Copeland,counter strike,Me doing my best ( which isn't that good ),205,2,0,0,24
im6Uo9ddL2A,2007-01-16T12:42:20Z,UCJOgl14Qtha3JbkB0VSE7KQ,Ximoprez,counter strike 2,esoeso,202,0,0,0,1
fKC0vSnpWzg,2007-01-23T23:50:03Z,UCMkxWqIVDfkSnmlAjhmM0NQ,Bradley Griffin,awp ownage counter strike source,awp ownage,192,0,1,0,20
CpEVLOGRcfU,2007-01-15T14:48:37Z,UCSFOxEWthuSgxw2CYIkbfmw,shsdgfdjhgiodfgbdffd,COUNTER-STRIKE@NFC-CLAN,NFC= NOTHIG-FOR-CHEATER,176,1,0,0,24
6Se9CziCCCw,2007-01-28T02:11:26Z,UCTwOmc5f-C9Pe4S5DJAn1iw,deeklang,counter strike condition zero,nice,173,1,0,0,24
Xv3lg8Ya6n8,2007-01-22T05:52:15Z,UCdy9Di2pZh_KvKHhRp_yi2Q,SDHitmen,SDHitmen - Counter-Strike Source,Me playing CS Source,167,0,2,0,24
JwR-YrTtSP8,2007-01-29T14:09:11Z,UCXnj_JkJtlCbzrYRhmvVzAg,Faizan,Counter Strike,DeAdLinE'z Movie of Counter Strike,166,0,0,0,24
6edmVFDPrfg,2007-01-20T22:12:02Z,UC7GKV79gkdFM71zwBy7_CaQ,funx07,counter strike source,"just a little clip of me playing cs.s



pictures bad dunno y",162,0,2,0,24
RJQfL1px2X0,2007-01-18T19:32:59Z,UC_0k1Iglh-rErGtN1u9X1ow,playtehgame,Counter Strike Source : whY,hm... :),152,1,0,0,24
rzAMlU0XfY8,2007-01-18T20:06:02Z,UCt34ua2ls_ZPxFdnJDT-0qA,19951994,counter strike,jag och några kompisar gjorde en dubbning på cs,149,2,0,0,23
azYXy_-VeP4,2007-01-08T18:34:10Z,UCRN6QYEjcP3z91QLP5jtWEg,Marzo666,counter Strike 1.6 |Marzo|,yes el gros,148,2,1,0,24
